dataset,estimator,time,model_string,train_log_loss,train_roc_auc_score,train_accuracy_score,test_log_loss,test_roc_auc_score,test_accuracy_score
churn,RandomForest,0.963414192199707,,0.04543418861904165,1.0,1.0,0.1983936176401733,0.945760962254836,0.9568
churn,SVC,1.1378488540649414,,0.3533147874851461,0.7445268597805726,0.8618666666666667,0.3740987035725913,0.7458771549252228,0.8488
clean2,RILS-ROLS,121.0784752368927,(ln(((-0.018774*x0)+(0.000170*x1)))<-0.018774),0.633876444782215,1.0,1.0,0.6367399406840532,1.0,1.0
clean2,HROCH,120.01726150512695,-70.59571075439453 + 0.7186939598575508*x1/x0,3.0000004495312455e-07,1.0,1.0,3.000000449531245e-07,1.0,1.0
clean2,CatBoost,16.43926739692688,,0.0001758686518561203,0.9999999999999999,1.0,0.00017706276339272012,0.9999999999999999,1.0
clean2,GradientBoosting,4.842746019363403,,1.1321581436804982e-05,1.0,1.0,1.1113880656216256e-05,1.0,1.0
clean2,LGBM,0.9204716682434082,,1.1321581239281988e-05,1.0,1.0,1.1113880454896346e-05,1.0,1.0
clean2,XGB,0.6521859169006348,,0.00037909307280652296,1.0,1.0,0.0003731544187806327,1.0,1.0
clean2,DecisionTree,0.05569767951965332,,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0
clean2,LogisticRegression,0.20242619514465332,,1.8304600883841856e-05,1.0,1.0,0.00011556503894820884,1.0,1.0
clean2,KNeighbors,0.020804882049560547,,0.03928934999384294,0.9991213981200247,0.9898949070331448,0.1266318341334939,0.991983441063258,0.9733333333333334
clean2,RandomForest,1.969141960144043,,0.010676077574467964,1.0,1.0,0.03228820527575837,1.0,1.0
clean2,SVC,2.8929405212402344,,0.13418953112882695,0.9709929550552876,0.940784155214228,0.15366902556586104,0.9604241411867237,0.9387878787878788
coil2000,RILS-ROLS,121.06794261932373,"((0.001187*(MIN(MAX(x58, 1.100000), (x41-x45))*(x42*x46)))+0.028036)",0.6931471805599452,0.5,0.9371436329079554,0.6931471805599453,0.5,0.9499185667752443
coil2000,HROCH,120.01599717140198,-sqrt(x20) - 0.14380109310150146*x29 - x46*(-0.09460977464914322*x43 - 0.12440469115972519) + x61 - 2.7551444445391553,0.2174957496578986,0.7247326341663201,0.9361933206625034,0.19361005308636414,0.6879345132928397,0.9491042345276873
coil2000,CatBoost,4.044257640838623,,0.12523188836323548,0.9600297426010352,0.953977735541678,0.1807330083319809,0.7489258047316864,0.9482899022801303
coil2000,GradientBoosting,2.5128095149993896,,0.1770987755618564,0.8579886229701362,0.9414879174585935,0.17552338848839047,0.7667558780174172,0.9482899022801303
coil2000,LGBM,0.3849003314971924,,0.09914926198428929,0.9857303723394436,0.9604941623676351,0.18340025960394432,0.7596503333228788,0.9478827361563518
coil2000,XGB,0.6636371612548828,,0.07978332490972033,0.9911103852239408,0.9721694270974749,0.1986982080585182,0.751995929732122,0.9421824104234527
coil2000,DecisionTree,0.1477370262145996,,0.018428659587078965,0.9987486268373628,0.9883247352701602,3.418901552468718,0.6047937161754816,0.9010586319218241
coil2000,LogisticRegression,0.2026045322418213,,0.2048572380322314,0.7726673130817071,0.9375509095845778,0.18009301896263008,0.7336797242811691,0.9491042345276873
coil2000,KNeighbors,0.019289493560791016,,0.138778995044072,0.9213376098099897,0.9399945696443117,1.0784015023071483,0.6168999752577895,0.9438110749185668
coil2000,RandomForest,1.295604944229126,,0.05872407752671102,0.998484554090953,0.9881889763779528,0.38736684078453437,0.7108802999731668,0.9429967426710097
coil2000,SVC,5.557338714599609,,0.20406456200913442,0.9165243833948304,0.9371436329079554,0.19541394204141047,0.6401820469126251,0.9499185667752443
credit_g,RILS-ROLS,121.17491245269775,"((1.314440*MIN((((MIN(((0.025424*exp(x0))+(-0.000047*x4)), x13)+(-0.413418*((x1*(x0<x5))<x12)))+(-9.754198*MIN((x2*MIN((((x1-x11)-(x8*x5))/x4), x5)), x0)))+(0.349251*(0.750901<x2))), -0.008115))+0.925344)",0.5378495239688462,0.7161650286650286,0.7933333333333333,0.5608364959874016,0.6848539057841383,0.764
credit_g,HROCH,120.01349329948425,(4*x13*x9**2*(x0 - x13)**2 - x13 + x18 + x8*(-x13 + x3))/(x1 + x13 - x14 + x2**2 - x3 + 7.440247058868408),0.5135646517722259,0.7554728023478023,0.7093333333333334,0.5297504833924201,0.7498509242695289,0.704
credit_g,CatBoost,0.9455065727233887,,0.20173904289191982,0.9969628719628719,0.972,0.49084247929958813,0.8021765056648777,0.76
credit_g,GradientBoosting,0.15013647079467773,,0.29673182469940085,0.9614557739557741,0.9253333333333333,0.532021849561492,0.762969588550984,0.748
credit_g,LGBM,0.0469667911529541,,0.06803298889628809,1.0,1.0,0.596481718288288,0.7618515205724508,0.74
credit_g,XGB,0.06396651268005371,,0.036523972649020256,1.0,1.0,0.7276401600394168,0.7420989862850328,0.724
credit_g,DecisionTree,0.005294322967529297,,2.2204460492503136e-16,1.0,1.0,11.966492925186895,0.6115831842576029,0.668
credit_g,LogisticRegression,0.09109115600585938,,0.5228500557745465,0.7512967512967512,0.732,0.5247956187144136,0.7700506857483601,0.7
credit_g,KNeighbors,0.0018734931945800781,,0.46684389152084216,0.7946184821184821,0.7573333333333333,2.1423279702548,0.5734943351222421,0.624
credit_g,RandomForest,0.1913611888885498,,0.14101452088152103,1.0,1.0,0.5091841459395985,0.77523106738223,0.748
credit_g,SVC,0.09372401237487793,,0.5874755433718551,0.5598126535626535,0.7226666666666667,0.6394777458494385,0.6095706618962432,0.668
dis,RILS-ROLS,121.07207083702087,"((511.336131*MIN(((MAX(((((-0.152553*(MAX(x23, (x19+6.283185))<MIN((x25-2), (x21+4.141593))))+(MAX((MAX(MAX(x25, x21), x0)*x18), (x21-MIN(x23, x17)))*0.001297))/x23)+0.985218), x2)+x7)/MIN(x16, x17)), 0.985218))+-502.782093)",0.3254340624689422,0.7804527488321956,0.9886885825379993,0.32445853366509514,0.7467776584317938,0.9872746553552492
dis,HROCH,120.01562023162842,-x1 + x10 + x14 - x18 - x20 - x22 + x26 + x4 + 10.260406494140625 + 0.071617138299563553*(50.375667572021484*x2 + 50.375667572021484*x22 - x25 + 6.679867744445801)/(x2 + x22 - 0.019850853560805166*x25)**2,0.05263930131052005,0.9286779984064742,0.9826793920113114,0.043861527888795125,0.9002416756176155,0.9883351007423118
dis,CatBoost,1.8480277061462402,,0.009712286088567243,0.9998828289771751,0.9985860728172499,0.027382511465627125,0.9560508413891873,0.9925768822905621
dis,GradientBoosting,0.42502331733703613,,0.008439633927989795,0.9999687543939134,0.9985860728172499,0.0369493249187045,0.9258861439312567,0.9904559915164369
dis,LGBM,0.08299016952514648,,3.235107449053903e-05,1.0,1.0,0.035484783911214,0.9924812030075187,0.9915164369034994
dis,XGB,0.1264207363128662,,0.002365506292055025,1.0,1.0,0.028093239964502893,0.9883637665592553,0.9893955461293743
dis,DecisionTree,0.008026123046875,,2.2204460492503136e-16,1.0,1.0,0.5351125635711986,0.745703544575725,0.985153764581124
dis,LogisticRegression,0.1169891357421875,,0.07431566009156393,0.7910762549016545,0.983739837398374,0.06365492454160347,0.73218761188686,0.9872746553552492
dis,KNeighbors,0.02305769920349121,,0.02606873250902645,0.9906302238747675,0.9872746553552492,0.20780123993077163,0.7810597923379878,0.9893955461293743
dis,RandomForest,0.2563464641571045,,0.009827945822300482,1.0,1.0,0.033658213981638783,0.9710884353741498,0.9862142099681867
dis,SVC,0.17693305015563965,,0.051860629346112894,0.9619584745895107,0.983739837398374,0.08121240394581788,0.852577873254565,0.9872746553552492
flare,RILS-ROLS,121.0237979888916,"((((-0.056354*MAX((exp(x2)-(x3*x5)), x1))+(0.049301*(x2*x0)))+(0.328590*MIN(x8, x3)))+0.060564)",0.6930004323334105,0.546742900498591,0.8322903629536921,0.696746117098021,0.5387301587301588,0.8426966292134831
flare,HROCH,120.01290345191956,(0.3260973393917084*x2*(-0.3260973393917084*x2*x7*x8 + x7)*(0.3260973393917084*x0*x2*x7*x8**2 - 0.3260973393917084*x2*(x9 + 1.0591940879821777)) - x2)/x3,0.3950890131518514,0.7646759158898764,0.8297872340425532,0.37053760925945034,0.7704761904761906,0.8426966292134831
flare,CatBoost,0.6445534229278564,,0.31039771044782855,0.8699057012789941,0.8785982478097623,0.4323882653137346,0.7010052910052911,0.8277153558052435
flare,GradientBoosting,0.08143353462219238,,0.33840973012257897,0.8400281812269672,0.867334167709637,0.42440363614613147,0.7075661375661375,0.8202247191011236
flare,LGBM,0.02841782569885254,,0.3195514241881518,0.862546065467158,0.8710888610763454,0.4307706104558294,0.6962433862433862,0.846441947565543
flare,XGB,0.036139488220214844,,0.2919417607013196,0.8850260134402774,0.8823529411764706,0.5158805369878195,0.6347619047619049,0.8089887640449438
flare,DecisionTree,0.0036971569061279297,,0.257229506432759,0.9049262952525472,0.8848560700876095,4.567897265420215,0.5660317460317461,0.7865168539325843
flare,LogisticRegression,0.012247085571289062,,0.4052534451394045,0.7507424669412529,0.8247809762202754,0.3746153528883299,0.7516931216931216,0.850187265917603
flare,KNeighbors,0.0019292831420898438,,1.165125502623549,0.8002709733362238,0.8523153942428036,1.3637555801301637,0.7347089947089946,0.8202247191011236
flare,RandomForest,0.1568617820739746,,0.280228597987075,0.8933177975287232,0.8848560700876095,0.8112382770010953,0.7060846560846561,0.8164794007490637
flare,SVC,0.05981040000915527,,0.43030782238794657,0.7254010405376111,0.8247809762202754,0.4229948892491795,0.6626984126984127,0.8426966292134831
german,RILS-ROLS,121.05425333976746,"((((0.647956*(MAX(x14, MIN(x9, x10))*MIN(((((-0.339190*(x0<MIN(2, x3)))+(-0.061286*(x7*(x1/x12))))+(-0.177750*x13))+(((1.012126/x2)<x13)*0.378801)), 0)))+(0.034465*MAX(x3, x5)))+(-0.000000*((x4)**2)))+0.782731)",0.5419613816176215,0.6843268830628382,0.788,0.5981997021822334,0.6333189902467011,0.72
german,HROCH,120.01445150375366,x0 + (-1.1080474853515625*x0 - x1*x19 + x10*x5*x6 + x15 + x5 + 1.1080474853515625*x8 + (x15 - x3 + x5)**2)/(x12 - 2.4694411754608154*x15*x7 + x3),0.4937673125288707,0.7800622485781661,0.756,0.5819423374523762,0.7296328169822146,0.716
german,CatBoost,0.93776535987854,,0.17665788111051034,0.9986475239284228,0.9773333333333334,0.5308021837310476,0.7936029833620195,0.756
german,GradientBoosting,0.17361688613891602,,0.265497648937106,0.9716240116521014,0.92,0.5558413136622212,0.7721600688468158,0.744
german,LGBM,0.06292176246643066,,0.05864982186448515,1.0,1.0,0.6924739462855802,0.7611158921399885,0.736
german,XGB,0.076995849609375,,0.0291639539514361,1.0,1.0,0.8094145251472282,0.7519363166953528,0.712
german,DecisionTree,0.006151437759399414,,2.2204460492503136e-16,1.0,1.0,12.543191379412768,0.5791738382099827,0.652
german,LogisticRegression,0.10209226608276367,,0.4999564586247559,0.7727926896934387,0.76,0.5515442536013336,0.7561675272518648,0.728
german,KNeighbors,0.0019512176513671875,,0.4507453062154218,0.8023217505895408,0.7653333333333333,2.4241665097928693,0.5727194492254734,0.632
german,RandomForest,0.23554062843322754,,0.13521058089375598,1.0,1.0,0.5077229188960467,0.8089500860585198,0.74
german,SVC,0.08982443809509277,,0.5906165318118827,0.5671556387848522,0.7226666666666667,0.6326683109698101,0.572289156626506,0.676
hypothyroid,RILS-ROLS,121.06915354728699,"((1.075097*sin(MAX((((0.747271*((2*x13)<x22))+(-0.000450*(MIN(MIN(x20, x18), MAX((x22/x1), 11))*MIN(MIN(((x13*x14)/(MAX(MIN(x16, x0), 5.141593)-3.183099)), x20), (sqrt((x18/x6))/x15)))))+0.258671), x9)))+0.097225)",0.34953207478484166,0.7120733249051834,0.9688026981450253,0.3514637410805397,0.7031335242771413,0.9671302149178256
hypothyroid,HROCH,120.01631474494934,13200436.601568437*x16*(0.0058966156003344199*x1 - 0.0058966156003344199*x18 + 1)**2*(0.00048957639151720453*x17 + 0.00048957639151720453*x3 - 1)**2/(x14**2*(-0.01048859779501942*x13**2*x20**2 + 1)**2),0.09342233908158507,0.9674897281921618,0.9532040472175379,0.1236741423933088,0.9498602018548827,0.9506953223767383
hypothyroid,CatBoost,1.7733302116394043,,0.014378634007583272,0.9999565423514538,0.9974704890387859,0.05907118321022011,0.9825081833060557,0.9785082174462706
hypothyroid,GradientBoosting,0.3390657901763916,,0.022909698331560327,0.9994350505689001,0.9957841483979764,0.06456013808326638,0.9741202945990182,0.97724399494311
hypothyroid,LGBM,0.07271456718444824,,0.0002812792182584305,1.0,1.0,0.09287987053903408,0.978518821603928,0.9759797724399494
hypothyroid,XGB,0.10839653015136719,,0.003215059761009911,1.0,1.0,0.09270563111117612,0.9624079378068741,0.9759797724399494
hypothyroid,DecisionTree,0.006654262542724609,,2.2204460492503136e-16,1.0,1.0,0.7290751633702586,0.8556498908892527,0.9797724399494311
hypothyroid,LogisticRegression,0.11160516738891602,,0.11907562849496879,0.9126698798988622,0.9565767284991569,0.16051610521523707,0.8173417894162576,0.9506953223767383
hypothyroid,KNeighbors,0.018341541290283203,,0.04683117750449312,0.9914961283185841,0.9768128161888702,0.6269200439481051,0.8352427714129843,0.9671302149178256
hypothyroid,RandomForest,0.23924612998962402,,0.014879477293591131,1.0,1.0,0.14541927264925233,0.9567137206764866,0.9734513274336283
hypothyroid,SVC,0.13419866561889648,,0.08391590871432063,0.963171618204804,0.9578414839797639,0.11075965411060475,0.9437397708674304,0.9557522123893806
kr_vs_kp,RILS-ROLS,121.43454098701477,"(((-0.957301*(((-0.945782*MAX((MAX(((((-0.367685*x32)+0.655914)-x9)-x31), x20)<0.655914), x13))+(-0.901485*((((x5+x32)+x0)+(MAX(x34, 0.500000)*x14))<x10)))<x27))+(-0.120866*x22))+0.995289)",0.5059126778233539,0.9798796661932114,0.9795577805590321,0.5004916203965345,0.973286341168163,0.9724655819774718
kr_vs_kp,HROCH,120.01737642288208,234026912710656.0*x20 + x30 - 5445084774400.0*x9 + (15317.296875*x17 + 15317.296875*x3 + 15317.296875*x6)*(-x13 + x16 - x31 - x32) - (x29 + x33 + x4)/(-x31 - x32 + 1.032119870185852) - (-x15 - x27 - x31 - x32 + 1.032119870185852)*(-426.04325301852439*x0 - 405.5636291503906*x14 + 405.5636291503906*x22 - 405.5636291503906*x34 - 811.1272583007812*x5 + 408.12456720305634),0.06303682540982003,0.9972868092793492,0.9929078014184397,0.2932045405002365,0.9802437455866035,0.9749687108886108
kr_vs_kp,CatBoost,1.7723345756530762,,0.014339220686504006,1.0,0.9995828118481435,0.050101622384836765,0.9978374356905073,0.983729662077597
kr_vs_kp,GradientBoosting,0.23165082931518555,,0.07041495999590636,0.9990444940976079,0.9816437213183146,0.09263844303712397,0.9959554373045495,0.9762202753441802
kr_vs_kp,LGBM,0.06266593933105469,,0.002837696445564821,0.9999968637661847,0.9987484355444305,0.05340948538739068,0.9978721123776859,0.9874843554443054
kr_vs_kp,XGB,0.12205815315246582,,0.008308598627581085,0.9999968637661847,0.9987484355444305,0.0521304525190218,0.9975537173408655,0.9849812265331664
kr_vs_kp,DecisionTree,0.005159616470336914,,2.2204460492503136e-16,1.0,1.0,0.22555477715342417,0.9932065217391304,0.9937421777221527
kr_vs_kp,LogisticRegression,0.07621192932128906,,0.11350484823003436,0.9948558796020747,0.9649561952440551,0.14074773326851417,0.9892943609401795,0.9499374217772215
kr_vs_kp,KNeighbors,0.0022182464599609375,,0.11973947776366768,0.9976596726329449,0.982060909470171,0.27095052071892417,0.9840235044890548,0.951188986232791
kr_vs_kp,RandomForest,0.24401307106018066,,0.023273391355324267,1.0,1.0,0.12830114548707605,0.9964409109250479,0.9849812265331664
kr_vs_kp,SVC,0.430309534072876,,0.04752058104881707,0.998907196750583,0.9770546516478932,0.08507668087909481,0.9961288207404418,0.9687108886107635
magic,RILS-ROLS,121.0511679649353,"((1.849624*MAX(sin(sin(((MIN((2*MIN(((ln((x3+(0.008787*MIN(x8, MAX((x9*0.288000), x0)))))*0.401076)+(0.003135*MAX(x0, x5))), x4)), x4)+(-2.747489*(0.535978/ln(x2))))+2.024953))), 0.193316))+-0.282167)",0.6317401076153564,0.8034134105277643,0.8400280406589555,0.6328856247235729,0.80119010020998,0.8378548895899054
magic,HROCH,120.0158052444458,0.001782056293450296*x0*(x8 + 8.91938591003418) + 0.001782056293450296*x1 + x2**3*x3**2 - x2**2*x3**2 - 0.001782056293450296*x6 - 0.001782056293450296*x8 - 5.046871662139893,0.40323242481050164,0.8863494639620508,0.828391167192429,0.41362847164411304,0.8821382345227029,0.8235541535226077
magic,CatBoost,4.995944499969482,,0.19046043467249202,0.9787232698806354,0.9308096740273396,0.28935431397710565,0.9362664837424555,0.8803364879074658
magic,GradientBoosting,5.1632161140441895,,0.29384391938265203,0.9399625490785417,0.8861549246407291,0.3264582715257779,0.9211253796479225,0.8668769716088328
magic,LGBM,0.31839585304260254,,0.19957846108267144,0.9771865720040772,0.9270942867157378,0.3028721894374222,0.9301923109752975,0.8763406940063091
magic,XGB,0.35594677925109863,,0.11369107951659294,0.9961463569577675,0.9692954784437434,0.3126840152846278,0.9293887843041094,0.8792849631966351
magic,DecisionTree,0.2584543228149414,,2.2204460492503136e-16,1.0,1.0,6.814562438867785,0.7915170319719033,0.8109358569926394
magic,LogisticRegression,0.32265520095825195,,0.45620918699166163,0.842088471825826,0.7886435331230284,0.4633613317573664,0.8357567816719874,0.7861198738170347
magic,KNeighbors,0.05797386169433594,,0.27994515377587403,0.9392514501761733,0.8575534525061339,1.930536752211182,0.8373593731327995,0.8056782334384858
magic,RandomForest,5.316211938858032,,0.07888654085476658,1.0,1.0,0.3155640337232596,0.929876002371393,0.8769716088328076
magic,SVC,21.134955644607544,,0.40610087842124165,0.8732776274964336,0.8255169996494918,0.4155906977023308,0.871072186259888,0.8176656151419558
mofn_3_7_10,RILS-ROLS,121.11302208900452,((((3.141593-((((x5+x2)+x7)+x8)+x4))-x6)-x3)<0.500000),0.3962779533692336,1.0,1.0,0.399338460866045,1.0,1.0
mofn_3_7_10,HROCH,120.01375770568848,16.240978240966797*x2 + 16.240978240966797*x3 + 16.240978240966797*x4 + 16.240978240966797*x5 + 16.240978240966797*x7 + 16.240978240966797*x8 - 8.6012437666568077 + 16.240978240966797*(x2 + x3 + x4 + x5 + x7 + x8 - 2.4705624580383301)/x6,3.0000004495312455e-07,1.0,1.0,3.0000004495312455e-07,1.0,1.0
mofn_3_7_10,CatBoost,0.9433751106262207,,0.007101214209385786,1.0,1.0,0.00988322500542438,1.0,1.0
mofn_3_7_10,GradientBoosting,0.09865379333496094,,0.06966834440065511,1.0,1.0,0.09482618447785388,1.0,1.0
mofn_3_7_10,LGBM,0.03360128402709961,,0.018445374508887672,1.0,1.0,0.03083229323624761,1.0,1.0
mofn_3_7_10,XGB,0.039227962493896484,,0.007398944270529072,1.0,1.0,0.011002542944089975,1.0,1.0
mofn_3_7_10,DecisionTree,0.003007173538208008,,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0
mofn_3_7_10,LogisticRegression,0.03935360908508301,,0.05633498251988041,1.0,1.0,0.0656220645287244,1.0,1.0
mofn_3_7_10,KNeighbors,0.016871929168701172,,0.1856905922171129,0.9710734476697231,0.9284994964753273,0.2903558558172588,0.8973697916666666,0.851963746223565
mofn_3_7_10,RandomForest,0.15724539756774902,,0.03497445929256399,0.9999999999999999,1.0,0.11835924088196834,1.0,0.9969788519637462
mofn_3_7_10,SVC,0.09515714645385742,,0.0033196941635561003,1.0,1.0,0.004360717365016436,1.0,1.0
mushroom,RILS-ROLS,121.11919593811035,"((0.506222*(MIN(x16, x4)*MIN((((1.111109*MIN((MIN((0.869313*MIN(x7, x12)), x11)+(-0.182745*MAX((x19*(MIN(((x18*ln(x11))<x0), x18)<x17)), 2.200000))), (x1+x6)))+(2<MIN((x19-x7), x4)))+0.445695), x4)))+-0.002560)",0.5121715348814281,0.9919801810646477,0.9921221073362876,0.5162534809623686,0.9938533998412525,0.9940915805022157
mushroom,HROCH,120.01559376716614,99.76322174072266*x19*x7 + x2 - 99.76322174072266*x3*(-x21 + x4) + 99.76322174072266*(x4 + x7 - 7.4432132244110103)*(-x10 + x3 + (x11*x21 - 85.48309326171875)/(x4 + x7 - 2.9778168201446533) + 27.007593154907227) + 30.352670799624347,3.000000449531245e-07,1.0,1.0,3.000000449531246e-07,1.0,1.0
mushroom,CatBoost,1.9390850067138672,,0.0006580436301245277,1.0,1.0,0.0006680637412367458,1.0,1.0
mushroom,GradientBoosting,0.5480756759643555,,0.0032714804847572233,1.0,1.0,0.003405328090091242,1.0,1.0
mushroom,LGBM,0.13493108749389648,,2.23922406541414e-05,1.0,1.0,2.247297387783409e-05,1.0,1.0
mushroom,XGB,0.1667344570159912,,0.0005445686192735917,0.9999999999999999,1.0,0.0005146902983308992,1.0,1.0
mushroom,DecisionTree,0.008941173553466797,,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0
mushroom,LogisticRegression,0.18311142921447754,,0.18347822602836236,0.977089235677362,0.948301329394387,0.17230889341184105,0.97949803900207,0.9517479074347612
mushroom,KNeighbors,0.0021772384643554688,,0.0003768216041820153,1.0,1.0,0.00150352522697077,1.0,0.999507631708518
mushroom,RandomForest,0.3156414031982422,,7.475923150495834e-05,1.0,1.0,0.00028154246399780114,1.0,1.0
mushroom,SVC,1.1481401920318604,,0.0030856687084566342,0.9999974118832519,0.999015263417036,0.004165033240516927,0.9999941636966367,0.9980305268340719
parity5+5,RILS-ROLS,121.00429701805115,0.495848,0.6931471805599454,0.5,0.5041518386714117,0.6931471805599454,0.5,0.4697508896797153
parity5+5,HROCH,120.01915860176086,(x1**2 - 0.43694308400154114)*(2*x2 - 1.9245714545249939)*(x3 - 0.42046409336074131)*(46951496.0*x5 - 45180754.474422216)*(x7*(x4 + 0.3288603723049164) - 0.32142698764801025),3.000000449531245e-07,1.0,1.0,3.0000004495312455e-07,1.0,1.0
parity5+5,CatBoost,0.8292880058288574,,0.274067271049645,1.0,0.9988137603795967,0.44455954721783936,0.9871873093349604,0.9501779359430605
parity5+5,GradientBoosting,0.09329032897949219,,0.6776983205836867,0.6052012383900929,0.5575326215895611,0.7544122443288631,0.26545657921496846,0.298932384341637
parity5+5,LGBM,0.03023362159729004,,0.017357539971463238,1.0,1.0,0.028035915324897534,1.0,1.0
parity5+5,XGB,0.05009293556213379,,0.038985144661795444,1.0,1.0,0.07571203232937117,1.0,1.0
parity5+5,DecisionTree,0.0034596920013427734,,2.2204460492503136e-16,1.0,1.0,10.518076789706784,0.71100264388855,0.708185053380783
parity5+5,LogisticRegression,0.0037229061126708984,,0.692053984863545,0.5228314100759921,0.5124555160142349,0.6991941956593086,0.4496644295302013,0.4626334519572954
parity5+5,KNeighbors,0.0019233226776123047,,0.5287178226558902,0.8220940050661413,0.7710557532621589,0.7469067668725462,0.5151769371568029,0.505338078291815
parity5+5,RandomForest,0.17406487464904785,,0.1884595718847377,0.9999999999999999,1.0,0.6432973609980986,0.6076367703884482,0.5658362989323843
parity5+5,SVC,0.11500668525695801,,0.8657417865653294,0.3288826343934703,0.6192170818505338,0.6072718340307556,0.7302216798861093,0.3167259786476868
phoneme,RILS-ROLS,121.03032326698303,"((((-0.695924*cos(MIN(MAX((sin((((x4)**2)+((MIN(x0, 2.400000))**2)))+sin(x0)), x4), ((x2)**2))))+(0.848287*MAX(0.415353, MIN(sin(sin(x3)), x1))))+(-0.412955*(1.160762<MAX(MAX(x1, (x0+0.450000)), MIN(x2, (((x3)**2)+((((x1)**2))**2)))))))+0.751654)",0.6528508218682827,0.7963560107476266,0.84653343202566,0.6587268480781588,0.7844940638682809,0.840858623242043
phoneme,HROCH,120.01482915878296,-x0*(x0*(x0 + x3) - x2*x4**2 - 1.791709303855896) + (x1 + 0.01205235905945301)*(x0*x2 + x3 - 1.791709303855896),0.39007699343741703,0.8769598484339047,0.8013816925734024,0.41109045518384685,0.8667956664632646,0.7875647668393783
phoneme,CatBoost,2.024113178253174,,0.1604311653448368,0.9882732165985926,0.9553417221811005,0.2465292736387541,0.9555218336170259,0.9045151739452257
phoneme,GradientBoosting,0.6953632831573486,,0.2700476270784824,0.9539427943244578,0.8902047865778435,0.3201588753233381,0.9244922974810248,0.8682457438934122
phoneme,LGBM,0.09430074691772461,,0.11201362051978454,0.9975619026456821,0.9780409573155687,0.2396232451820205,0.9569750885869972,0.9045151739452257
phoneme,XGB,0.10857439041137695,,0.05759449690446915,0.9999140423765236,0.9967924993831729,0.24630246601532488,0.9567636573851045,0.9037749814951888
phoneme,DecisionTree,0.020567893981933594,,2.2204460492503136e-16,1.0,1.0,4.935659420419447,0.8416206335442293,0.8630643967431533
phoneme,LogisticRegression,0.04654836654663086,,0.4714688154851916,0.8136503045063431,0.7520355292376018,0.4690960277655283,0.8111705259551873,0.7461139896373057
phoneme,KNeighbors,0.01940631866455078,,0.17470817214543358,0.9760268866090303,0.9222797927461139,0.7401392715778393,0.9321105116099817,0.8763878608438194
phoneme,RandomForest,0.692225456237793,,0.06657124323988066,0.9999999999999999,1.0,0.2528531982866539,0.963224352592307,0.9111769059955589
phoneme,SVC,1.076124906539917,,0.3401794170250862,0.9138809866999582,0.846286701208981,0.3610138388358741,0.8987753048356188,0.8356772760917839
ring,RILS-ROLS,121.05550932884216,"((1.932134*MIN((1.559052*MAX((((0.121173*(0<exp(x4)))+(0.000243*MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(MIN(x6, x17), x2), x5), x8), x7), x1), x0), x12), x9), x11), x14), x10), x13), x15)))+0.831931), 0.257654)), 0.900000))+-0.769709)",0.5424928186589328,0.9209692042219471,0.9210810810810811,0.5476828331234971,0.9100307312494375,0.9102702702702703
ring,HROCH,120.01675319671631,-3.04447622031931e-7*x16 - 3.04447622031931e-7*(x0 - x16)**2 - 3.04447622031931e-7*(-x1 + x3)**2 - 3.04447622031931e-7*(-x11 + x7)**2 - 3.04447622031931e-7*(-x14 + x2)**2 - 3.04447622031931e-7*(x15 - x17)**2 + 4.9429503973384,0.38340004259130783,0.9136487313262553,0.845945945945946,0.3634427554621632,0.9208819365947344,0.8464864864864865
ring,CatBoost,3.9018971920013428,,0.03301008498113015,0.9999941558813458,0.996936936936937,0.07670382890005772,0.9967445215031077,0.9756756756756757
ring,GradientBoosting,3.608440637588501,,0.12868705295911603,0.9982198814578972,0.9783783783783784,0.1628579159400022,0.9927701491909231,0.9637837837837838
ring,LGBM,0.3659522533416748,,0.011410025089309018,1.0,1.0,0.07845879684662278,0.9959671810361657,0.9735135135135136
ring,XGB,0.3305470943450928,,0.007231970607809672,1.0,1.0,0.08361710858816014,0.9952354289575105,0.9686486486486486
ring,DecisionTree,0.27465081214904785,,2.2204460492503136e-16,1.0,1.0,4.636967300870206,0.871147342839876,0.8713513513513513
ring,LogisticRegression,0.07879090309143066,,0.5100692463153125,0.8231932030562402,0.7643243243243243,0.544394536620107,0.7950018761375179,0.7443243243243243
ring,KNeighbors,0.0020818710327148438,,0.39365572812805005,0.9973000171817088,0.7470270270270271,4.650170911520254,0.8732666184286969,0.6854054054054054
ring,RandomForest,3.511751174926758,,0.055582168554601796,0.9999999999999999,1.0,0.1887672113944375,0.9902803218306425,0.9491891891891892
ring,SVC,0.7174530029296875,,0.040978330402023706,0.9984878018308715,0.9857657657657658,0.049525216358525415,0.9982688101781337,0.9805405405405405
