,dataset,estimator,time,model_string,random_seed,train_log_loss,train_roc_auc_score,train_accuracy_score,test_log_loss,test_roc_auc_score,test_accuracy_score,est_params
913,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,RandomForest,0.1971290111541748,,41729,0.4410234011452244,0.984230934521019,0.92890625,0.6415046970709917,0.693843984962406,0.678125,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 4, ""min_samples_split"": 10, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 81, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
914,GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_75_EDM_2_001,RandomForest,0.0720529556274414,,66580,0.5218167745493346,0.9407426761639875,0.85390625,0.6469018157866808,0.6858027352168972,0.646875,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 8, ""min_samples_split"": 19, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 32, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
915,german,RandomForest,0.0964226722717285,,57302,0.343479548935819,0.9688325059753632,0.895,0.5010973673511697,0.750846394984326,0.78,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 14, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 76, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
916,german,RandomForest,0.0702331066131591,,92067,0.3286773605489033,0.9786015449935136,0.90125,0.4917491840366594,0.7733134920634922,0.74,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": ""log2"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 5, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 55, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
917,german,RandomForest,0.0829386711120605,,33585,0.3198668666404101,0.9861501450187736,0.91625,0.5115302413065216,0.7957362993859344,0.76,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 7, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 64, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
918,german,RandomForest,0.111595869064331,,41729,0.2723617760602771,0.9970846355044928,0.9425,0.522016162088165,0.762484069053412,0.725,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 84, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
919,german,RandomForest,0.1609971523284912,,66580,0.2822054484758091,0.9851041666666668,0.92875,0.4760295004477463,0.8129761904761904,0.805,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 4, ""min_samples_split"": 7, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 68, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
920,Hill_Valley_with_noise,RandomForest,4.2130749225616455,,57302,0.5454190281047003,0.9721826935367048,0.8833849329205367,0.6775067723369523,0.5998846049416235,0.5761316872427984,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 74, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
921,Hill_Valley_with_noise,RandomForest,5.004179954528809,,92067,0.5015717664125874,0.970282476247284,0.91124871001032,0.6907424329003649,0.5811159380939452,0.5802469135802469,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 7, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 89, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
922,Hill_Valley_with_noise,RandomForest,2.455246925354004,,33585,0.4816364597876898,0.9935793106386606,0.959752321981424,0.7035256277158157,0.5302402932392072,0.522633744855967,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 54, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
923,Hill_Valley_with_noise,RandomForest,4.387950420379639,,41729,0.5710915091239546,0.9605660023686384,0.8782249742002064,0.6573659459948451,0.6854838709677419,0.6255144032921811,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 8, ""min_samples_split"": 14, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 81, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
924,Hill_Valley_with_noise,RandomForest,5.418835401535034,,66580,0.5344681110877028,0.9826364914972512,0.8988648090815273,0.6892227436993776,0.5737783237783237,0.5390946502057613,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 8, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 87, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
925,Hill_Valley_without_noise,RandomForest,0.337350845336914,,57302,0.5710005847572324,0.9479333526464676,0.847265221878225,0.6740397954624773,0.6244917321767416,0.5925925925925926,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 7, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 47, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
926,Hill_Valley_without_noise,RandomForest,5.510975360870361,,92067,0.5693633355177916,0.965995654396728,0.9040247678018576,0.6789101926646535,0.6345550095550094,0.6090534979423868,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 86, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
927,Hill_Valley_without_noise,RandomForest,0.5195012092590332,,33585,0.5147571950689693,0.939389872964752,0.8637770897832817,0.7257104890610264,0.540187678498572,0.5432098765432098,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 5, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
928,Hill_Valley_without_noise,RandomForest,1.0998177528381348,,41729,0.5628633710830232,0.8448115739517924,0.7564499484004128,0.6979418256934163,0.5789491525423729,0.5596707818930041,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 11, ""min_samples_split"": 17, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 34, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
929,Hill_Valley_without_noise,RandomForest,4.256434440612793,,66580,0.4871454138936518,0.9688742173772116,0.8782249742002064,0.6681209978827907,0.6483073983073983,0.588477366255144,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 8, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
930,hypothyroid,RandomForest,0.1381368637084961,,57302,0.0346180098101493,0.9995115325962638,0.9936758893280632,0.0411359628580641,0.9994290934003196,0.9873617693522908,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 79, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
931,hypothyroid,RandomForest,0.1230664253234863,,92067,0.0436001413272327,0.998578838174274,0.991304347826087,0.0575664375541453,0.9922302004072447,0.990521327014218,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 11, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 71, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
932,hypothyroid,RandomForest,0.0676860809326171,,33585,0.0458236300266734,0.998331400293822,0.9893280632411068,0.0908789247657783,0.9441349270664504,0.9921011058451816,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 14, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 40, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
933,hypothyroid,RandomForest,0.1272602081298828,,41729,0.034735824490556,0.9990863076123192,0.9936758893280632,0.0994813271500426,0.9692156089869924,0.9684044233807269,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 11, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 77, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
934,hypothyroid,RandomForest,0.1227166652679443,,66580,0.0399088449518131,0.9989349930843708,0.9920948616600792,0.067827137669694,0.9783785232022292,0.981042654028436,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": ""sqrt"", ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 72, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
935,kr_vs_kp,RandomForest,0.1468997001647949,,57302,0.0293436358111756,0.9995283293542188,0.992566510172144,0.0390659446104456,0.9995620768382932,0.9875,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 4, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 59, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
936,kr_vs_kp,RandomForest,0.1585447788238525,,92067,0.019449069083188,0.9998423772213618,0.9929577464788732,0.0284318963106293,0.999657118225636,0.990625,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 4, ""min_samples_split"": 4, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 65, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
937,kr_vs_kp,RandomForest,0.2193262577056884,,33585,0.0235766456331549,0.9997448169591394,0.9929577464788732,0.0237989626945979,0.9996337890625,0.9953125,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 13, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 91, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
938,kr_vs_kp,RandomForest,0.1460328102111816,,41729,0.0227878199985014,0.9997683142100616,0.992566510172144,0.016203281416383,0.9999606140273142,0.99375,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 10, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 59, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
939,kr_vs_kp,RandomForest,0.1318261623382568,,66580,0.0193681144215059,0.999807477843064,0.994131455399061,0.034751885155765,0.9989453022002168,0.9921875,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 53, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
940,magic,RandomForest,6.470468044281006,,57302,0.2471510817079904,0.9617446587633376,0.9007623554153522,0.3053635901340056,0.93394273350145,0.870136698212408,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 9, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 54, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
941,magic,RandomForest,10.17809796333313,,92067,0.2252186103138692,0.9711341731611902,0.9141035751840167,0.3173799755392041,0.9266855855460392,0.8630389064143007,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 3, ""min_samples_split"": 10, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 83, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
942,magic,RandomForest,9.395198345184326,,33585,0.2234803668668763,0.9713638920659096,0.9173895899053628,0.3168480742369576,0.9265598989484956,0.8690851735015773,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 9, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 76, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
943,magic,RandomForest,12.13051152229309,,41729,0.2374367452986932,0.96676794357919,0.9054942166140904,0.3024608616499953,0.9332790440395116,0.8725026288117771,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 6, ""min_samples_split"": 14, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
944,magic,RandomForest,11.618401050567629,,66580,0.2454536975487647,0.9642505890475662,0.9024053627760252,0.3020999685546641,0.9324204812759463,0.8756572029442692,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 9, ""min_samples_split"": 19, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 97, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
945,mofn_3_7_10,RandomForest,0.0540778636932373,,57302,0.0034526682616819,1.0,1.0,0.0098223454824742,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 42, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
946,mofn_3_7_10,RandomForest,0.0596873760223388,,92067,0.0034499815887071,1.0,1.0,0.0120356522341981,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 47, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
947,mofn_3_7_10,RandomForest,0.0259666442871093,,33585,0.0037200634649177,1.0,1.0,0.0136697189768808,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 8, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 20, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
948,mofn_3_7_10,RandomForest,0.0310139656066894,,41729,0.0038199956427371,1.0,1.0,0.0091725221866191,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 24, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
949,mofn_3_7_10,RandomForest,0.0807301998138427,,66580,0.0040400086164033,1.0,1.0,0.010455968567971,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 64, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
950,mushroom,RandomForest,0.222867727279663,,57302,1.4939287472988169e-05,1.0,1.0,3.5848773890255406e-05,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 52, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
951,mushroom,RandomForest,0.4303467273712158,,92067,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 2, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 100, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 92067, ""verbose"": 0, ""warm_start"": false}"
952,mushroom,RandomForest,0.2022311687469482,,33585,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 1, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 46, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 33585, ""verbose"": 0, ""warm_start"": false}"
953,mushroom,RandomForest,0.0442893505096435,,41729,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 9, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 4, ""min_samples_split"": 3, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 10, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 41729, ""verbose"": 0, ""warm_start"": false}"
954,mushroom,RandomForest,0.12278413772583,,66580,2.2204460492503136e-16,1.0,1.0,2.2204460492503136e-16,1.0,1.0,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""gini"", ""max_depth"": 10, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 6, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 28, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 66580, ""verbose"": 0, ""warm_start"": false}"
955,parity5+5,RandomForest,0.0682723522186279,,57302,0.4143938528635122,0.9993757431629012,0.9877641824249166,0.6152286177092328,0.7853732293490371,0.7111111111111111,"{""bootstrap"": true, ""ccp_alpha"": 0.0, ""class_weight"": null, ""criterion"": ""entropy"", ""max_depth"": 7, ""max_features"": null, ""max_leaf_nodes"": null, ""max_samples"": null, ""min_impurity_decrease"": 0.0, ""min_samples_leaf"": 2, ""min_samples_split"": 5, ""min_weight_fraction_leaf"": 0.0, ""monotonic_cst"": null, ""n_estimators"": 52, ""n_jobs"": null, ""oob_score"": false, ""random_state"": 57302, ""verbose"": 0, ""warm_start"": false}"
